@USER_5e0940e9	@	0.0008145131432802667
RT	~	0.19889042995839112
@USER_23e330d8	@	0.0008145131432802667
:	~	0.17300046232085067
Great	A	0.004473780711404474
article	N	0.00040672952486596416
...	,	0.039273177782366296
Every	D	0.0019429645879034787
cook/chef	N	0.00040672952486596416
should	V	0.0034347900017003908
read	V	0.00207447712973984
!	,	0.103696056163535
RT	~	0.19889042995839112
@USER_44dc7e11	@	0.0008145131432802667
:	~	0.17300046232085067
Michael	^	0.0007099064214262666
Ruhlman	^	0.0007099064214262666
blogs	V	0.00037408603978915156
about	P	0.017636410654253944
#celiac	N	0.00040672952486596416
disease	N	0.00040672952486596416
!	,	0.103696056163535
http://ow.ly/30slH	U	0.0013213213213213214
#GF	#	0.0014775016789791808
@USER_228761d8	@	0.0008145131432802667
I	O	0.16328919002155837
take	V	0.0030947117837102534
it	T	0.004535479151426482
you	O	0.08321527563905143
don't	V	0.012276823669443973
like	V	0.0037748682196905286
wearing	V	0.001054242475769427
them	O	0.008684939944564212
either	R	0.0008530438154323381
?	,	0.05248812719388808
;)	E	0.010953346855983773
I	O	0.16328919002155837
favorited	V	0.0007141642577792892
a	D	0.11789407709182075
YouTube	^	0.003291384317521781
video	N	0.005213533000554631
--	,	0.00540986991534173
Christina	^	0.0007099064214262666
Aguilera	^	0.0007099064214262666
-	,	0.018624819326863516
Save	V	0.00037408603978915156
Me	O	0.00498922081921774
From	P	0.002637703646237393
Myself	O	0.0006775485063135202
[	,	0.003758001238901507
Official	A	0.0008067473414008068
Video	N	0.0022555000924385283
]	,	0.00251909973157134
http://youtu.be/HYxmS4UNrWY?a	U	0.0013213213213213214
I'm	L	0.05757031717534411
at	P	0.033669511249030254
Flight	N	0.00040672952486596416
Centre	N	0.00040672952486596416
Toronto	^	0.0013552758954501452
Head	N	0.00040672952486596416
Office	N	0.00040672952486596416
(	,	0.020689655172413793
1	$	0.007648902821316614
dundas	^	0.0007099064214262666
street	^	0.0013552758954501452
west	^	0.0007099064214262666
,	,	0.09915341730332439
Yonge	^	0.0007099064214262666
street	^	0.0013552758954501452
,	,	0.09915341730332439
Toronto)	^	0.0007099064214262666
.	,	0.19289696469130704
http://4sq.com/b3s9KJ	U	0.0013213213213213214
@USER_a451212a	@	0.0008145131432802667
I've	L	0.007301017354877318
never	R	0.008607987592089958
seen	V	0.0017343989117497023
you	O	0.08321527563905143
name-drop	V	0.00037408603978915156
before	R	0.002404032570763862
.	,	0.19289696469130704
I	O	0.16328919002155837
guess	V	0.0007141642577792892
it's	L	0.018073010173548773
a	D	0.11789407709182075
pretty	R	0.0039550213260953855
intense	A	0.0008067473414008068
situation	N	0.000776483638380477
.	,	0.19289696469130704
RT	~	0.19889042995839112
@USER_104f7126	@	0.0008145131432802667
:	~	0.17300046232085067
unimpressed	A	0.0008067473414008068
with	P	0.03056633048875097
apple	^	0.0007099064214262666
hardware	N	0.00040672952486596416
quality	N	0.000776483638380477
recently	R	0.0016285381930981001
.	,	0.19289696469130704
Invitation	N	0.00040672952486596416
,	,	0.09915341730332439
cocktail	N	0.00040672952486596416
with	P	0.03056633048875097
monsieur	^	0.0007099064214262666
louboutin	^	0.0007099064214262666
.	,	0.19289696469130704
Wow	!	0.005148914689550732
.	,	0.19289696469130704
http://plixi.com/p/53150332	U	0.0013213213213213214
#TeamGemini	#	0.0014775016789791808
#TeamCallEmOut	#	0.0014775016789791808
#TeamCheeky	#	0.0014775016789791808
#TeamUnfollow	#	0.0014775016789791808
#TeamIgnoreWhatsHisFace	#	0.0014775016789791808
#TeamCrazyPrettyGirls	#	0.0014775016789791808
#TeamNoShirt	#	0.0014775016789791808
#TeamNoTeams	#	0.0014775016789791808
RT	~	0.19889042995839112
@USER_979e038a	@	0.0008145131432802667
:	~	0.17300046232085067
RT	~	0.19889042995839112
@USER_4888334a	@	0.0008145131432802667
http://twiturm.com/8qyrk	U	0.0013213213213213214
DOWNLOAD	V	0.00037408603978915156
NOW	R	0.002404032570763862
!!!	,	0.012017344621102623
"	,	0.029774932892835018
Sideways	R	0.0008530438154323381
"	,	0.029774932892835018
-	,	0.018624819326863516
@USER_6c978cca	@	0.0008145131432802667
Follow	V	0.0007141642577792892
My	D	0.013851457223440928
Nigga	N	0.0011462377518949899
.	,	0.19289696469130704
This	D	0.009464117831400814
record	N	0.000776483638380477
is	V	0.0377826900187043
a	D	0.11789407709182075
Banger	N	0.00040672952486596416
#moviesondemand	#	0.0014775016789791808
people	N	0.005583287114069144
are	V	0.0170379187213059
crazy	A	0.0008067473414008068
to	P	0.1277993276441686
leave	V	0.0017343989117497023
the	D	0.15863365716076464
party	N	0.0011462377518949899
now	R	0.02024040325707639
!	,	0.103696056163535
@USER_f8512d3c	@	0.0008145131432802667
#np	#	0.0028206850235057085
can't	V	0.004114946437680666
get	V	0.014657371195374937
enough	N	0.00040672952486596416
@USER_c345ae59	@	0.0008145131432802667
♥	E	0.006896551724137931
@USER_2f9209fd	@	0.0008145131432802667
Lake	^	0.0007099064214262666
Show	^	0.0013552758954501452
fo	P	0.0010861132660977503
sho	A	0.0008067473414008068
!!	,	0.022754491017964073
we	O	0.01607637819525716
taking	V	0.0007141642577792892
it	O	0.05611333538651062
again	R	0.004730515703761148
Finally	R	0.0016285381930981001
off	R	0.0016285381930981001
to	P	0.1277993276441686
Seattle	^	0.0007099064214262666
!	,	0.103696056163535
@USER_fa655853	@	0.0008145131432802667
@USER_c6f5e0d1	@	0.0008145131432802667
@USER_0a8ce02e	@	0.0008145131432802667
Check	V	0.0030947117837102534
this	D	0.03641491695393294
out	T	0.04842721287490856
->	G	0.0028513238289205704
High	A	0.0022735606894022735
Impact	N	0.00040672952486596416
Multimedia	N	0.00040672952486596416
on	P	0.04763382467028704
Konfessions	N	0.00040672952486596416
of	P	0.06159813809154383
a	D	0.11789407709182075
Dangerous	A	0.0008067473414008068
Mind	N	0.000776483638380477
->	G	0.0028513238289205704
http://bit.ly/d43kiu	U	0.0013213213213213214
@USER_44406f35	@	0.0008145131432802667
why	!	0.001110550227158001
thank	V	0.0013943206937595647
you	O	0.08321527563905143
..	,	0.019037786495973572
:D	E	0.013657876943881
you	O	0.08321527563905143
bastard	N	0.00040672952486596416
.	,	0.19289696469130704
I	O	0.16328919002155837
miss	V	0.001054242475769427
my	D	0.06273895330617361
BFF	N	0.00040672952486596416
@USER_1c279824	@	0.0008145131432802667
..	,	0.019037786495973572
love	V	0.007855806835572183
youuu	O	0.0006775485063135202
!	,	0.103696056163535
Arranging	V	0.00037408603978915156
a	D	0.11789407709182075
bunch	N	0.00040672952486596416
of	P	0.06159813809154383
Animal	^	0.0007099064214262666
Crossing	^	0.0007099064214262666
music	N	0.0022555000924385283
for	P	0.06263253167830359
clarinet	N	0.00040672952486596416
and	&	0.14669897032101756
putting	V	0.00037408603978915156
them	O	0.008684939944564212
on	P	0.04763382467028704
another	D	0.0019429645879034787
part	N	0.0018857459789240155
of	P	0.06159813809154383
the	D	0.15863365716076464
site	N	0.00040672952486596416
.	,	0.19289696469130704
You'll	L	0.0013165769000598444
have	V	0.0170379187213059
to	P	0.1277993276441686
search	V	0.00037408603978915156
to	P	0.1277993276441686
find	V	0.001054242475769427
them	O	0.008684939944564212
.	,	0.19289696469130704
ROTFLMAO	!	0.001110550227158001
my	D	0.06273895330617361
nigga	N	0.004104270660011093
@USER_3e73ec57	@	0.0008145131432802667
was	V	0.014317292977384799
gonna	V	0.004114946437680666
in	P	0.057977760537884664
on	P	0.04763382467028704
that	D	0.03014728925101849
#TT	#	0.0014775016789791808
#MyExGirlfriend	#	0.0014775016789791808
.	,	0.19289696469130704
Lol	!	0.014235234729934376
I'm	L	0.05757031717534411
over	P	0.003672097232997155
diein	V	0.00037408603978915156
lol	!	0.054618879353861685
RT	~	0.19889042995839112
@USER_9286b92f	@	0.0008145131432802667
:	~	0.17300046232085067
What	O	0.006837080381890976
is	V	0.0377826900187043
worse	A	0.0015401540154015402
than	P	0.008326868373416086
cheating	V	0.0007141642577792892
?	,	0.05248812719388808
Lying	V	0.00037408603978915156
about	P	0.017636410654253944
cheating	V	0.0007141642577792892
...	,	0.039273177782366296
http://bit.ly/aHE9te	U	0.0013213213213213214
#teamhorny	#	0.0014775016789791808
There	X	0.00689655172413793
are	V	0.0170379187213059
so	R	0.019464908879410624
many	A	0.00374037403740374
douche	N	0.00040672952486596416
bags	N	0.00040672952486596416
at	P	0.033669511249030254
the	D	0.15863365716076464
Social	^	0.0013552758954501452
Distortion	^	0.0007099064214262666
show	N	0.0015159918654095025
tonight	N	0.0015159918654095025
that	P	0.014533229893974658
I	O	0.16328919002155837
feel	V	0.0037748682196905286
like	P	0.018670804241013708
I'm	L	0.05757031717534411
living	V	0.00037408603978915156
in	P	0.057977760537884664
an	D	0.013224694453149484
Axe	^	0.0007099064214262666
body	N	0.0011462377518949899
spray	N	0.00040672952486596416
commercial	N	0.0015159918654095025
.	,	0.19289696469130704
Help	V	0.0007141642577792892
me	O	0.051801663073606403
.	,	0.19289696469130704
RT	~	0.19889042995839112
@USER_ad1650ab	@	0.001554979637171418
RT	~	0.19889042995839112
@USER_51d2942a	@	0.001554979637171418
:	~	0.17300046232085067
RT	~	0.19889042995839112
@USER_ad1650ab	@	0.001554979637171418
@USER_51d2942a	@	0.001554979637171418
me	O	0.051801663073606403
to	P	0.1277993276441686
shid	N	0.00040672952486596416
:	,	0.04216394796613669
WHAT	O	0.0012935016938712659
CHU	O	0.0006775485063135202
END	V	0.00037408603978915156
UP	T	0.0030724213606437454
GOIN	V	0.00037408603978915156
WIT	P	0.0005689164727178692
....	,	0.009539541606442289
SWINE	N	0.00040672952486596416
MY	D	0.001316201817612034
(	,	0.020689655172413793
cont	~	0.006564956079519186
)	,	0.017798884988643404
http://tl.gd/6man89	U	0.0013213213213213214
Paul	^	0.0026460148434979025
Pierce's	Z	0.001795918367346939
back	N	0.0011462377518949899
hurts	V	0.0007141642577792892
.	,	0.19289696469130704
So	P	0.0047064908197569175
that	D	0.03014728925101849
means	V	0.0007141642577792892
,	,	0.09915341730332439
he's	L	0.007301017354877318
gonna	V	0.004114946437680666
throw	V	0.0007141642577792892
down	T	0.01185076810534016
a	D	0.11789407709182075
triple	A	0.0008067473414008068
pump	N	0.000776483638380477
tomahawk	N	0.00040672952486596416
dunk	N	0.000776483638380477
later	R	0.0008530438154323381
in	P	0.057977760537884664
the	D	0.15863365716076464
4th	N	0.00040672952486596416
.	,	0.19289696469130704
@USER_13c7fced	@	0.0008145131432802667
I	O	0.16328919002155837
knew	V	0.0017343989117497023
about	P	0.017636410654253944
it	O	0.05611333538651062
last	A	0.00374037403740374
night	N	0.0022555000924385283
,	,	0.09915341730332439
but	&	0.03646274984857662
didn't	V	0.0030947117837102534
bother	V	0.00037408603978915156
calling	V	0.00037408603978915156
Shawn	^	0.0007099064214262666
because	P	0.002120506852857512
I'd	L	0.0037103530819868344
just	R	0.03342380767739434
be	V	0.019418466247236865
working	V	0.001054242475769427
on	P	0.04763382467028704
it	O	0.05611333538651062
this	D	0.03641491695393294
morning	N	0.002625254205953041
w/	P	0.002120506852857512
same	A	0.00374037403740374
info	N	0.00040672952486596416
.	,	0.19289696469130704
RT	~	0.19889042995839112
@USER_d5b67e5e	@	0.0008145131432802667
:	~	0.17300046232085067
It's	L	0.009694793536804308
humid	A	0.0008067473414008068
as	P	0.012981639513835014
hell	N	0.0022555000924385283
out	P	0.007809671580036204
here	R	0.014036448235750293
Sure	R	0.0008530438154323381
wish	V	0.0017343989117497023
I	O	0.16328919002155837
could	V	0.0030947117837102534
ride	V	0.00037408603978915156
to	P	0.1277993276441686
my	D	0.06273895330617361
meeting	N	0.0011462377518949899
tomorrow	N	0.0022555000924385283
dang	A	0.0015401540154015402
tire	N	0.00040672952486596416
@USER_015bc879	@	0.0008145131432802667
ok	!	0.0031297324583543667
so	P	0.008326868373416086
we	O	0.01607637819525716
are	V	0.0170379187213059
cool	A	0.0015401540154015402
I	O	0.16328919002155837
wasn't	V	0.0024145553477299777
sure	A	0.005940594059405941
Smh	G	0.0014935505770536323
I	O	0.16328919002155837
have	V	0.0170379187213059
people	N	0.005583287114069144
saying	V	0.0007141642577792892
ridiculous	A	0.0008067473414008068
stuff	N	0.0011462377518949899
all	D	0.00883735506110937
day	N	0.007432057681641709
:(	E	0.008248816768086545
so	R	0.019464908879410624
sorry	A	0.0008067473414008068
Club	^	0.0007099064214262666
Monaco	^	0.0007099064214262666
asking	V	0.001054242475769427
customers	N	0.00040672952486596416
to	P	0.1277993276441686
take	V	0.0030947117837102534
pics	N	0.000776483638380477
for	P	0.06263253167830359
its	D	0.001316201817612034
new	A	0.017675100843417675
blog	N	0.0018857459789240155
&	&	0.054633555420957
they	O	0.017924237757930398
supply	V	0.00037408603978915156
the	D	0.15863365716076464
camera	N	0.00040672952486596416
http://bit.ly/aXvNCf	U	0.0013213213213213214
MATCHES	V	0.00037408603978915156
YA	D	0.0006894390473205892
FACE	N	0.00040672952486596416
SO	P	0.0005689164727178692
YOU	O	0.00498922081921774
COOL	A	0.0008067473414008068
.	,	0.19289696469130704
RT	~	0.19889042995839112
@USER_625568bf	@	0.0008145131432802667
:	~	0.17300046232085067
@USER_d00162e2	@	0.0008145131432802667
its	L	0.02645122681029324
growing	V	0.00037408603978915156
but	&	0.03646274984857662
its	L	0.02645122681029324
at	P	0.033669511249030254
this	D	0.03641491695393294
ugly	A	0.0022735606894022735
stage	N	0.000776483638380477
:(	E	0.008248816768086545
Put	V	0.00037408603978915156
me	O	0.051801663073606403
n	R	0.0008530438154323381
e	R	0.0008530438154323381
where	R	0.007832493214424195
on	P	0.04763382467028704
gods	Z	0.001795918367346939
green	A	0.0015401540154015402
earth	N	0.00040672952486596416
...	,	0.039273177782366296
I'll	L	0.007301017354877318
triple	V	0.00037408603978915156
my	D	0.06273895330617361
worth	N	0.00040672952486596416
@USER_f2e55d06	@	0.0008145131432802667
@USER_cc4d8225	@	0.0008145131432802667
omg	!	0.0031297324583543667
.	,	0.19289696469130704
Enough	A	0.0008067473414008068
!!	,	0.022754491017964073
Uhggg	!	0.001110550227158001
I	O	0.16328919002155837
think	V	0.006155415745621493
I	O	0.16328919002155837
get	V	0.014657371195374937
fever	N	0.000776483638380477
.	,	0.19289696469130704
Geez	!	0.001110550227158001
.	,	0.19289696469130704
Breezy	A	0.0008067473414008068
and	&	0.14669897032101756
67	$	0.0013793103448275863
F	N	0.000776483638380477
at	P	0.033669511249030254
Jacksonville	^	0.0007099064214262666
Municipal	^	0.0007099064214262666
Airport	^	0.0007099064214262666
,	,	0.09915341730332439
IL	^	0.0007099064214262666
Winds	N	0.000776483638380477
are	V	0.0170379187213059
from	P	0.018670804241013708
the	D	0.15863365716076464
Southwest	N	0.00040672952486596416
at	P	0.033669511249030254
23.0	$	0.0013793103448275863
gusting	V	0.00037408603978915156
to	P	0.1277993276441686
31.1	$	0.0013793103448275863
MPH	N	0.000776483638380477
(	,	0.020689655172413793
20	$	0.0038871473354231975
gust	N	0.00040672952486596416
http://s1z.us/tp.htm	U	0.0013213213213213214
@USER_2f048653	@	0.0008145131432802667
no	!	0.005148914689550732
i	O	0.03701878657222051
haven't	V	0.0007141642577792892
i'm	L	0.004907241172950329
gonna	V	0.004114946437680666
write	V	0.00037408603978915156
them	O	0.008684939944564212
today	N	0.004104270660011093
so	P	0.008326868373416086
tell	V	0.00207447712973984
em	O	0.0012935016938712659
ur	D	0.005076778439360702
ideas	N	0.00040672952486596416
.	,	0.19289696469130704
I'm	L	0.05757031717534411
at	P	0.033669511249030254
Posados	^	0.0007099064214262666
in	P	0.057977760537884664
Lufkin	^	0.0007099064214262666
,	,	0.09915341730332439
TX	^	0.0007099064214262666
http://gowal.la/c/2LZTG?137	U	0.0013213213213213214
#glee	^	0.0007099064214262666
!!	!	0.001110550227158001
#NBA	#	0.0014775016789791808
:)	E	0.04475997295469912
You	O	0.012996612257468433
don't	V	0.012276823669443973
know	V	0.007855806835572183
my	D	0.06273895330617361
struggle	N	0.00040672952486596416
I	O	0.16328919002155837
have	V	0.0170379187213059
lunch	N	0.0011462377518949899
then	R	0.007832493214424195
one	$	0.036489028213166144
more	A	0.009607627429409607
class	N	0.0018857459789240155
then	R	0.007832493214424195
i	O	0.03701878657222051
go	V	0.007855806835572183
home	N	0.0033647624329820667
lol	!	0.054618879353861685
European	^	0.0007099064214262666
Markets	N	0.00040672952486596416
Mixed	V	0.00037408603978915156
as	P	0.012981639513835014
Traders	N	0.00040672952486596416
Ponder	V	0.00037408603978915156
the	D	0.15863365716076464
Fed	^	0.0007099064214262666
:	,	0.04216394796613669
Investors	N	0.00040672952486596416
have	V	0.0170379187213059
begun	V	0.0007141642577792892
to	P	0.1277993276441686
speculate	V	0.00037408603978915156
about	P	0.017636410654253944
the	D	0.15863365716076464
Federal	^	0.0007099064214262666
Reserve’s	Z	0.001795918367346939
e	G	0.0014935505770536323
...	~	0.05649560795191863
http://nyti.ms/b9VNtB	U	0.0013213213213213214
@USER_2c55c6f2	@	0.0008145131432802667
And	&	0.013446396123561478
Uh	G	0.0014935505770536323
Next	A	0.0022735606894022735
VIdeo	N	0.00040672952486596416
Shoot	N	0.00040672952486596416
in	P	0.057977760537884664
The	D	0.022626136007521155
Hood	N	0.00040672952486596416
Holla	V	0.00037408603978915156
at	P	0.033669511249030254
A	D	0.010717643371983705
Nigga	N	0.0011462377518949899
Ju	O	0.0006775485063135202
Heard	V	0.00037408603978915156
??	,	0.00540986991534173
What	O	0.006837080381890976
is	V	0.0377826900187043
Paradise	N	0.00040672952486596416
...	,	0.039273177782366296
in	P	0.057977760537884664
the	D	0.15863365716076464
world	N	0.000776483638380477
??	,	0.00540986991534173
5	$	0.0038871473354231975
.	,	0.19289696469130704
The	D	0.022626136007521155
Mayonnaise	N	0.00040672952486596416
on	P	0.04763382467028704
a	D	0.11789407709182075
Hot	A	0.0015401540154015402
n	&	0.007389460932768019
SPicy	A	0.0008067473414008068
RT	~	0.19889042995839112
@USER_13524842	@	0.0008145131432802667
:	~	0.17300046232085067
i	O	0.03701878657222051
spend	V	0.00037408603978915156
more	A	0.009607627429409607
time	N	0.005583287114069144
at	P	0.033669511249030254
this	D	0.03641491695393294
table	N	0.000776483638380477
than	P	0.008326868373416086
in	P	0.057977760537884664
my	D	0.06273895330617361
own	A	0.0008067473414008068
apartment	N	0.00040672952486596416
.	,	0.19289696469130704
heyyyy	!	0.001110550227158001
justinnn	^	0.0007099064214262666
Hiiiiiiii	!	0.001110550227158001
plzzzzzzzzz	V	0.00037408603978915156
replyyyy	V	0.00037408603978915156
plzzzzzzz	V	0.00037408603978915156
+22	$	0.0013793103448275863
@USER_04e4f267	@	0.0008145131432802667
thanks	N	0.002625254205953041
Shaun	^	0.0007099064214262666
!	,	0.103696056163535
RT	~	0.19889042995839112
@USER_74ea9ebd	@	0.0008145131432802667
:	~	0.17300046232085067
retweet	V	0.00037408603978915156
if	P	0.01556762348073442
you	O	0.08321527563905143
hate	V	0.0027546335657201155
when	R	0.01015897634742148
your	D	0.019492322156063932
eyes	N	0.0011462377518949899
are	V	0.0170379187213059
watery	A	0.0008067473414008068
and	&	0.14669897032101756
everyone	N	0.0018857459789240155
thinks	V	0.0007141642577792892
you're	L	0.013285457809694793
crying	V	0.0007141642577792892
#ItsThingsInLife	#	0.0014775016789791808
#uWasCoolUntil	G	0.0014935505770536323
you	O	0.08321527563905143
unfollowed	V	0.00037408603978915156
me	O	0.051801663073606403
!	,	0.103696056163535
R	G	0.0014935505770536323
E	G	0.004209097080787509
T	G	0.0028513238289205704
W	G	0.0014935505770536323
E	G	0.004209097080787509
E	G	0.004209097080787509
T	G	0.0028513238289205704
if	P	0.01556762348073442
you	O	0.08321527563905143
Hate	V	0.00037408603978915156
when	R	0.01015897634742148
people	N	0.005583287114069144
do	V	0.008876041489542595
that	D	0.03014728925101849
for	P	0.06263253167830359
no	D	0.005703541209652147
reason	N	0.0018857459789240155
.	,	0.19289696469130704
RT	~	0.19889042995839112
@USER_3001e459	@	0.0008145131432802667
:	~	0.17300046232085067
"	,	0.029774932892835018
Because	P	0.0016033100594776313
our	D	0.01134440614227515
software	N	0.00040672952486596416
is	V	0.0377826900187043
worth	A	0.0022735606894022735
the	D	0.15863365716076464
price	N	0.000776483638380477
I	O	0.16328919002155837
charge	V	0.0007141642577792892
."	,	0.0021061325624612843
Great	A	0.004473780711404474
perspective	N	0.00040672952486596416
on	P	0.04763382467028704
the	D	0.15863365716076464
Mac	^	0.0013552758954501452
App	N	0.00040672952486596416
Store	N	0.00040672952486596416
by	P	0.01091285234031549
@USER_0634fdb5	@	0.0008145131432802667
http://bit.ly/	U	0.0025225225225225228
...	~	0.05649560795191863
The	D	0.022626136007521155
last	A	0.00374037403740374
retweet	N	0.00040672952486596416
was	V	0.014317292977384799
for	P	0.06263253167830359
@USER_838af36c	@	0.0008145131432802667
.	,	0.19289696469130704
lol	!	0.054618879353861685
RT	~	0.19889042995839112
@USER_a935687a	@	0.0008145131432802667
:	~	0.17300046232085067
Saturday	^	0.002000645369474024
............	,	0.00045426388602106137
please	V	0.004114946437680666
come	V	0.0037748682196905286
faster	R	0.0008530438154323381
!	,	0.103696056163535
-	G	0.012355736591989137
@USER_521f5f2a	@	0.0008145131432802667
#MeAtSchool	#	0.0014775016789791808
@USER_9e9abc67	@	0.0008145131432802667
@USER_7537b73d	@	0.0008145131432802667
I'm	L	0.05757031717534411
actually	R	0.0039550213260953855
a	D	0.11789407709182075
HUGE	A	0.0015401540154015402
Harley	^	0.0007099064214262666
Quinn	^	0.0007099064214262666
fan	N	0.000776483638380477
.	,	0.19289696469130704
She's	L	0.0013165769000598444
my	D	0.06273895330617361
fav	A	0.00374037403740374
Gotham	^	0.0007099064214262666
gal	N	0.00040672952486596416
@USER_3611917a	@	0.0008145131432802667
WHO	O	0.0006775485063135202
is	V	0.0377826900187043
this	D	0.03641491695393294
CHICK	N	0.00040672952486596416
??	,	0.00540986991534173
Im	L	0.0025134649910233393
original	A	0.0022735606894022735
officially	R	0.0008530438154323381
the	D	0.15863365716076464
most	R	0.0031795269484296237
original	A	0.0022735606894022735
If	P	0.008844065166795966
i	O	0.03701878657222051
wasn't	V	0.0024145553477299777
so	R	0.019464908879410624
original	A	0.0022735606894022735
then	R	0.007832493214424195
it'd	L	0.0025134649910233393
be	V	0.019418466247236865
criminal	A	0.0008067473414008068
Goodmorning	!	0.001110550227158001
:)	E	0.04475997295469912
sekarang	G	0.0014935505770536323
lagi	G	0.0014935505770536323
di	G	0.0014935505770536323
bis	G	0.0014935505770536323
.	,	0.19289696469130704
and	&	0.14669897032101756
you	O	0.08321527563905143
know	V	0.007855806835572183
what	O	0.01484447182014167
?	,	0.05248812719388808
This	D	0.009464117831400814
is	V	0.0377826900187043
more	A	0.009607627429409607
than	P	0.008326868373416086
just	R	0.03342380767739434
HOT	A	0.0015401540154015402
.	,	0.19289696469130704
Security	N	0.000776483638380477
Clearance	N	0.00040672952486596416
|	G	0.01642905634758995
Systems	N	0.00040672952486596416
Admin	N	0.00040672952486596416
-	,	0.018624819326863516
Integrated	N	0.00040672952486596416
Exploitation	N	0.00040672952486596416
Capability	N	0.00040672952486596416
(	,	0.020689655172413793
IEC	N	0.00040672952486596416
)	,	0.017798884988643404
-	,	0.018624819326863516
Lentech	^	0.0007099064214262666
,	,	0.09915341730332439
Inc	^	0.0007099064214262666
.	,	0.19289696469130704
-	,	0.018624819326863516
St.	G	0.0014935505770536323
...	~	0.05649560795191863
http://bit.ly/asEZsK	U	0.0013213213213213214
#missouri	#	0.0014775016789791808
#jobs	#	0.0028206850235057085
@USER_8915d2f5	@	0.0008145131432802667
pauly	^	0.0007099064214262666
d	^	0.0013552758954501452
?	,	0.05248812719388808
Vinny	^	0.0007099064214262666
?	,	0.05248812719388808
The	D	0.022626136007521155
situation	N	0.000776483638380477
?	,	0.05248812719388808
@USER_1685b58a	@	0.0008145131432802667
yes	!	0.00817768803634528
real	R	0.0016285381930981001
soon	A	0.0008067473414008068
!!!	,	0.012017344621102623
cant	V	0.0013943206937595647
wait	V	0.0034347900017003908
!	,	0.103696056163535
=)	E	0.005544286680189317
I	O	0.16328919002155837
just	R	0.03342380767739434
took	V	0.00207447712973984
"	,	0.029774932892835018
ALL	D	0.001316201817612034
PARTS	N	0.000776483638380477
SO	R	0.002404032570763862
FAR	R	0.0008530438154323381
TO	P	0.002120506852857512
:	,	0.04216394796613669
U	O	0.003757314444102248
Have	V	0.0013943206937595647
An	D	0.001316201817612034
A	G	0.0014935505770536323
..."	,	0.001280198224241173
and	&	0.14669897032101756
got	V	0.011256589015473559
:	,	0.04216394796613669
part	N	0.0018857459789240155
7	$	0.0013793103448275863
-	,	0.018624819326863516
You	O	0.012996612257468433
Can't	V	0.0007141642577792892
Always	R	0.0008530438154323381
Get	V	0.0027546335657201155
What	O	0.006837080381890976
You	O	0.012996612257468433
Want	V	0.0013943206937595647
!	,	0.103696056163535
Try	V	0.001054242475769427
it	O	0.05611333538651062
:	,	0.04216394796613669
http://tinyurl.com/23sja9u	U	0.0013213213213213214
@USER_e6cb19c3	@	0.0008145131432802667
Lol	!	0.014235234729934376
,	,	0.09915341730332439
thanks	N	0.002625254205953041
.	,	0.19289696469130704
Why	R	0.005506010081426909
you	O	0.08321527563905143
say	V	0.004455024655670804
that	D	0.03014728925101849
tho	R	0.0031795269484296237
?	,	0.05248812719388808
Haha	!	0.0031297324583543667
!!	,	0.022754491017964073
1st	A	0.0022735606894022735
rule	N	0.000776483638380477
of	P	0.06159813809154383
waking	V	0.00037408603978915156
up	T	0.046964155084125825
...	,	0.039273177782366296
Get	V	0.0027546335657201155
your	D	0.019492322156063932
mind	N	0.0015159918654095025
right	R	0.00938348196975572
.	,	0.19289696469130704
@USER_899c3803	@	0.0008145131432802667
are	V	0.0170379187213059
u	O	0.03455497382198953
on	P	0.04763382467028704
skype	^	0.0007099064214262666
now	R	0.02024040325707639
@USER_77193cfa	@	0.0008145131432802667
LOL	!	0.005148914689550732
,	,	0.09915341730332439
actually	R	0.0039550213260953855
you're	L	0.013285457809694793
the	D	0.15863365716076464
only	A	0.006674000733406673
one	$	0.036489028213166144
who	O	0.01053279950723745
tweets	V	0.00037408603978915156
regularly	R	0.0008530438154323381
!	,	0.103696056163535
keep	V	0.0024145553477299777
up	T	0.046964155084125825
the	D	0.15863365716076464
good	A	0.021342134213421342
work	N	0.002625254205953041
.	,	0.19289696469130704
I	O	0.16328919002155837
was	V	0.014317292977384799
talking	V	0.0013943206937595647
about	P	0.017636410654253944
some	D	0.015104982764023818
"	,	0.029774932892835018
other	A	0.0022735606894022735
"	,	0.029774932892835018
people	N	0.005583287114069144
!	,	0.103696056163535
:D	E	0.013657876943881
I	O	0.16328919002155837
don't	V	0.012276823669443973
get	V	0.014657371195374937
it	O	0.05611333538651062
can	V	0.010916510797483422
ppl	N	0.000776483638380477
not	R	0.02179139201240791
smell	V	0.0017343989117497023
themselves	O	0.0006775485063135202
@USER_0dbc58f0	@	0.0008145131432802667
We	O	0.007453033569448722
R	V	0.001054242475769427
Who	O	0.003757314444102248
We	O	0.007453033569448722
R	V	0.001054242475769427
-	,	0.018624819326863516
Keeeeshaa	^	0.0007099064214262666
|	G	0.01642905634758995
Only	A	0.0015401540154015402
Girl	N	0.0015159918654095025
-	,	0.018624819326863516
Rihanna	^	0.0007099064214262666
|	G	0.01642905634758995
Shake	V	0.00037408603978915156
-	,	0.018624819326863516
Jesse	^	0.0007099064214262666
McCartney	^	0.0007099064214262666
....	,	0.009539541606442289
:)	E	0.04475997295469912
@USER_981d6292	@	0.0008145131432802667
Have	V	0.0013943206937595647
you	O	0.08321527563905143
tried	V	0.00037408603978915156
installing	V	0.00037408603978915156
